5f9ec5522bf8a7de7122facb,type,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Product Name,product_desctiption,Category,Is veg,Harvest Price,MRP
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Coffe Flavour Almnd,-,Cadbury,TRUE,45,45
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Bournvita Fills 18G,-,Cadbury,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,CDM Buttersctoch 36G Rs.45,-,Cadbury,TRUE,45,45
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,CDM 36GPaan Jeer,-,Cadbury,TRUE,45,45
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,CDM Origin Vanila,-,Cadbury,TRUE,30,30
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Bournville Cranberry 80G,-,Cadbury,TRUE,100,100
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Shots,-,Cadbury,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,perk,-,cadbury,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Oreo Cadbury Dipped,-,Cadbury,TRUE,20,25
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,champion cdm,-,Cadbury,TRUE,100,100
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,CDM SILK WHOLE HAZELNUT 143G,-,cadbury,TRUE,175,175
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,CADBURY NUTTIES,-,CADBURY,TRUE,40,40
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,CADBURY FUSE 50G,-,CADBURY,TRUE,35,35
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,5  star 10rs,-,Cadbury,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,cadbury celebration,-,cadbury,TRUE,150,150
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,bournville,-,cadbury,TRUE,100,100
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,dairymilk hintomint,-,cadbury,TRUE,45,45
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,silk oreo,-,cadbury,TRUE,175,175
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Kitkat,-,kitkat,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Choco Pudding Kitkat,-,Kitkat,TRUE,50,50
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Choco Pudding Kitkat,-,Kitkat,TRUE,55,55
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Munch,-,Nestle,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Milkybar,-,Nestle,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Milkybar,-,Nestle,TRUE,5,5
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Kitkat 37.3g,-,Nestle,TRUE,25,25
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Bar One,-,Nestle,TRUE,5,5
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Kitkat,-,Nestle,TRUE,25,25
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,MUNCH  20 YUMMY TREATS,-,NESTLE,TRUE,100,100
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,MunchNuts35.2g,-,Nestle,TRUE,20,20
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Kit Kat,-,Nestle,TRUE,15,15
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,NESTLE KITKAT 2 F 12.8G,-,Nestle,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Bar One Cholet 10 Rs,-,Nestle,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,KIT KAT  -10rs,-,Nestle,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,KIT KAT 5 RS,-,Nestle,TRUE,5,5
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Classic Chocolate 19.8gms,-,Nestle,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,KIT KAT CHOCOLATE 27.5GRM,-,Nestle,TRUE,20,20
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,MUNCH 10 RS,-,NESTLE,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Classic 10% Extra,-,Nestle,TRUE,20,20
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,10 Milky Bar,-,nestle milky bar,TRUE,10,10
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,nestle milky bar,-,nestle milky bar,TRUE,20,20
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Brownie Kubes Kitkat,-,Nestle,TRUE,60,60
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Milky Bar,-,NESTLE,TRUE,40,40
5f9ec5522bf8a7de7122facb,product,https://res.cloudinary.com/djejqfi6y/image/upload/v1603696601/product-4736_muskmelon__kundan-500x500_osrfdb.jpg,Koko Crunch Choco Burst,-,Nestle,TRUE,320,320
